season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,label,prediction
2,1,5,8,0,4,1,1,0.52,0.5,0.55,0.4478,634,619.225
2,1,5,9,0,4,1,1,0.54,0.5152,0.52,0.4179,346,331.4
2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537,205,168.4625
2,1,5,11,0,4,1,1,0.58,0.5455,0.49,0.2239,279,209.35
2,1,5,12,0,4,1,1,0.6,0.6212,0.43,0.194,348,257.5
2,1,5,13,0,4,1,1,0.62,0.6212,0.41,0.194,327,248.9125
2,1,5,14,0,4,1,1,0.64,0.6212,0.38,0.194,270,249.975
2,1,5,15,0,4,1,1,0.64,0.6212,0.36,0.2537,316,238.7625
2,1,5,16,0,4,1,1,0.66,0.6212,0.31,0.194,430,393.05
2,1,5,17,0,4,1,1,0.66,0.6212,0.31,0.1343,852,760.3
2,1,5,18,0,4,1,1,0.66,0.6212,0.27,0.1642,868,778.25
2,1,5,19,0,4,1,1,0.64,0.6212,0.31,0.194,537,523.425
2,1,5,20,0,4,1,1,0.6,0.6212,0.4,0.194,446,357.9125
2,1,5,21,0,4,1,1,0.58,0.5455,0.4,0.1045,299,274.675
2,1,5,22,0,4,1,1,0.56,0.5303,0.43,0.0896,251,183.3
2,1,5,23,0,4,1,1,0.54,0.5152,0.49,0.1343,166,122.1
2,1,5,0,0,5,1,1,0.52,0.5,0.59,0.1045,70,59.6875
2,1,5,1,0,5,1,1,0.5,0.4848,0.59,0.0896,49,33.3375
2,1,5,2,0,5,1,1,0.48,0.4697,0.67,0.1343,21,18.0
2,1,5,3,0,5,1,1,0.46,0.4545,0.72,0.0896,14,6.275
2,1,5,4,0,5,1,1,0.46,0.4545,0.77,0.1642,11,7.2375
2,1,5,5,0,5,1,1,0.46,0.4545,0.77,0.1045,34,27.6
2,1,5,6,0,5,1,1,0.44,0.4394,0.77,0.1343,182,109.25
2,1,5,7,0,5,1,1,0.46,0.4545,0.82,0.1045,515,347.1625
2,1,5,8,0,5,1,1,0.52,0.5,0.59,0.1343,745,635.6375
2,1,5,9,0,5,1,1,0.56,0.5303,0.56,0.1045,361,333.1875
2,1,5,10,0,5,1,1,0.6,0.6212,0.46,0.1343,255,318.6875
2,1,5,11,0,5,1,1,0.62,0.6212,0.43,0.0,334,326.3625
2,1,5,12,0,5,1,1,0.62,0.6212,0.41,0.194,360,378.7625
2,1,5,13,0,5,1,1,0.64,0.6212,0.36,0.1642,395,390.5625
2,1,5,14,0,5,1,1,0.66,0.6212,0.34,0.1343,350,414.2625
2,1,5,15,0,5,1,1,0.66,0.6212,0.36,0.194,391,422.325
2,1,5,16,0,5,1,1,0.66,0.6212,0.34,0.2537,568,515.6375
2,1,5,17,0,5,1,1,0.66,0.6212,0.34,0.1343,812,780.1
2,1,5,18,0,5,1,1,0.64,0.6212,0.38,0.2239,669,779.3125
2,1,5,19,0,5,1,1,0.62,0.6212,0.41,0.194,483,522.95
2,1,5,20,0,5,1,1,0.62,0.6212,0.41,0.1642,337,374.975
2,1,5,21,0,5,1,1,0.6,0.6212,0.4,0.0,258,277.35
2,1,5,22,0,5,1,1,0.56,0.5303,0.52,0.3284,251,192.7625
2,1,5,23,0,5,1,1,0.52,0.5,0.55,0.0,174,161.5875
2,1,5,0,0,6,0,1,0.52,0.5,0.48,0.1045,148,115.2875
2,1,5,1,0,6,0,1,0.5,0.4848,0.48,0.0,104,77.0625
2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,69,54.275
2,1,5,3,0,6,0,1,0.5,0.4848,0.48,0.1045,33,28.7375
2,1,5,4,0,6,0,1,0.48,0.4697,0.59,0.0896,14,10.4625
2,1,5,5,0,6,0,1,0.46,0.4545,0.67,0.0,12,8.8125
2,1,5,6,0,6,0,1,0.44,0.4394,0.72,0.0896,50,33.325
2,1,5,7,0,6,0,1,0.46,0.4545,0.67,0.1045,95,92.925
2,1,5,8,0,6,0,1,0.52,0.5,0.52,0.1642,195,194.55
2,1,5,9,0,6,0,1,0.56,0.5303,0.43,0.1642,292,311.375
2,1,5,10,0,6,0,1,0.56,0.5303,0.43,0.0,452,475.7125
2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,586,588.75
2,1,5,12,0,6,0,1,0.66,0.6212,0.36,0.0,642,656.1
2,1,5,13,0,6,0,1,0.7,0.6364,0.37,0.1343,704,634.45
2,1,5,14,0,6,0,1,0.72,0.6515,0.3,0.0896,730,631.5375
2,1,5,15,0,6,0,1,0.72,0.6515,0.3,0.1045,672,628.875
2,1,5,16,0,6,0,1,0.74,0.6515,0.3,0.1045,642,610.8875
2,1,5,17,0,6,0,1,0.74,0.6515,0.3,0.0896,626,589.525
2,1,5,18,0,6,0,1,0.74,0.6515,0.33,0.0896,645,545.125
2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,432,482.625
2,1,5,20,0,6,0,1,0.68,0.6364,0.41,0.0896,315,364.475
2,1,5,21,0,6,0,1,0.64,0.6212,0.5,0.0,259,262.6875
2,1,5,22,0,6,0,1,0.64,0.6212,0.47,0.0,338,206.1875
2,1,5,23,0,6,0,1,0.6,0.6212,0.56,0.1642,239,176.675
2,1,5,0,0,0,0,1,0.58,0.5455,0.53,0.1045,170,117.6
2,1,5,1,0,0,0,1,0.56,0.5303,0.52,0.0,130,84.825
2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0.0,98,72.15
2,1,5,3,0,0,0,1,0.54,0.5152,0.56,0.0896,66,36.1875
2,1,5,4,0,0,0,1,0.52,0.5,0.68,0.0896,16,11.8
2,1,5,5,0,0,0,1,0.5,0.4848,0.72,0.1045,8,11.6
2,1,5,6,0,0,0,1,0.5,0.4848,0.63,0.1343,25,33.875
2,1,5,7,0,0,0,1,0.52,0.5,0.68,0.194,90,92.925
2,1,5,8,0,0,0,1,0.56,0.5303,0.56,0.1642,171,188.8125
2,1,5,9,0,0,0,1,0.62,0.6212,0.32,0.2537,313,250.0375
2,1,5,10,0,0,0,1,0.66,0.6212,0.34,0.2985,432,466.4375
2,1,5,11,0,0,0,1,0.66,0.6212,0.36,0.3284,581,583.2875
2,1,5,12,0,0,0,1,0.68,0.6364,0.36,0.3284,637,621.675
2,1,5,13,0,0,0,1,0.7,0.6364,0.37,0.2836,607,628.4125
2,1,5,14,0,0,0,1,0.72,0.6515,0.39,0.3881,543,616.0375
2,1,5,15,0,0,0,2,0.7,0.6364,0.39,0.4179,502,614.9125
2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.3582,577,584.5375
2,1,5,17,0,0,0,1,0.72,0.6515,0.45,0.3284,549,581.9375
2,1,5,18,0,0,0,1,0.7,0.6515,0.51,0.3284,474,498.075
2,1,5,19,0,0,0,1,0.66,0.6212,0.61,0.4179,402,358.325
2,1,5,20,0,0,0,1,0.66,0.6212,0.61,0.4179,274,295.25
2,1,5,21,0,0,0,1,0.64,0.6061,0.69,0.3881,233,208.2625
2,1,5,22,0,0,0,1,0.62,0.5909,0.73,0.3284,145,118.125
2,1,5,23,0,0,0,3,0.6,0.5758,0.78,0.3582,86,63.2
2,1,5,0,0,1,1,3,0.58,0.5455,0.88,0.2985,40,24.0125
2,1,5,1,0,1,1,3,0.58,0.5455,0.88,0.3582,15,12.775
2,1,5,2,0,1,1,3,0.56,0.5303,0.94,0.2537,11,6.875
2,1,5,3,0,1,1,2,0.56,0.5303,0.88,0.2985,2,5.725
2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,7,3.85
2,1,5,5,0,1,1,3,0.56,0.5303,0.88,0.2985,15,20.3875
2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,79,77.3875
2,1,5,7,0,1,1,3,0.56,0.5303,0.88,0.2985,153,199.325
2,1,5,8,0,1,1,3,0.56,0.5303,0.88,0.2537,270,462.65
2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,186,244.35
2,1,5,10,0,1,1,3,0.58,0.5455,0.88,0.2836,99,149.3375
2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,106,200.0
2,1,5,12,0,1,1,2,0.6,0.5606,0.83,0.2537,170,249.9875
2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,184,112.9125
2,1,5,14,0,1,1,3,0.6,0.5606,0.83,0.194,180,112.025
2,1,5,15,0,1,1,2,0.64,0.6061,0.73,0.194,225,250.6
2,1,5,16,0,1,1,2,0.64,0.6061,0.73,0.2537,315,388.875
2,1,5,17,0,1,1,2,0.66,0.6212,0.69,0.2537,508,784.625
2,1,5,18,0,1,1,1,0.64,0.6061,0.73,0.1045,530,770.2625
2,1,5,19,0,1,1,1,0.66,0.6212,0.69,0.0896,448,529.025
2,1,5,20,0,1,1,1,0.64,0.6061,0.69,0.1343,336,361.4375
2,1,5,21,0,1,1,1,0.62,0.6061,0.69,0.0896,241,244.9
2,1,5,22,0,1,1,2,0.62,0.5909,0.73,0.1642,142,140.7875
2,1,5,23,0,1,1,1,0.62,0.5909,0.73,0.2836,97,75.2625
2,1,5,0,0,2,1,1,0.58,0.5455,0.83,0.2537,36,25.3875
2,1,5,1,0,2,1,2,0.58,0.5455,0.83,0.1343,27,13.675
2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,11,8.5
2,1,5,3,0,2,1,2,0.58,0.5455,0.83,0.1045,5,4.325
2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,7,5.35
2,1,5,5,0,2,1,3,0.56,0.5303,0.88,0.194,17,19.6375
2,1,5,6,0,2,1,3,0.56,0.5303,0.88,0.1045,137,84.4625
2,1,5,7,0,2,1,3,0.56,0.5303,0.88,0.1045,324,257.6625
2,1,5,8,0,2,1,2,0.56,0.5303,0.88,0.1343,590,611.0125
2,1,5,9,0,2,1,2,0.6,0.5606,0.83,0.1045,333,334.2375
2,1,5,10,0,2,1,2,0.6,0.5758,0.78,0.0896,200,177.9375
2,1,5,11,0,2,1,2,0.6,0.5758,0.78,0.0,189,211.15
2,1,5,12,0,2,1,2,0.62,0.5909,0.78,0.1045,254,250.975
2,1,5,13,0,2,1,2,0.64,0.6061,0.73,0.0,243,253.45
2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.1045,222,243.275
2,1,5,15,0,2,1,1,0.7,0.6515,0.61,0.0896,245,252.9375
2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,386,390.4
2,1,5,17,0,2,1,1,0.72,0.6667,0.54,0.0,785,737.9375
2,1,5,18,0,2,1,1,0.68,0.6364,0.61,0.1343,785,741.9625
2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.2239,364,506.4875
2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,373,366.05
2,1,5,21,0,2,1,1,0.62,0.5909,0.78,0.1343,261,322.1125
2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,174,186.8375
2,1,5,23,0,2,1,1,0.62,0.5909,0.73,0.1045,105,81.9125
2,1,5,0,0,3,1,1,0.62,0.5909,0.78,0.1343,47,39.95
2,1,5,1,0,3,1,1,0.6,0.5606,0.83,0.1642,32,15.85
2,1,5,2,0,3,1,2,0.6,0.5606,0.83,0.1642,12,8.55
2,1,5,3,0,3,1,1,0.6,0.5758,0.78,0.1045,5,5.525
2,1,5,4,0,3,1,3,0.58,0.5455,0.83,0.194,3,4.35
2,1,5,5,0,3,1,3,0.56,0.5303,0.88,0.2537,35,21.6625
2,1,5,6,0,3,1,1,0.56,0.5303,0.88,0.1045,160,122.6875
2,1,5,7,0,3,1,1,0.58,0.5455,0.83,0.0,468,362.3375
2,1,5,8,0,3,1,1,0.58,0.5455,0.83,0.0,719,644.9
2,1,5,9,0,3,1,2,0.62,0.5909,0.78,0.0,297,338.55
2,1,5,10,0,3,1,1,0.62,0.5909,0.78,0.0896,191,182.525
2,1,5,11,0,3,1,1,0.64,0.6061,0.73,0.0,197,215.9625
2,1,5,12,0,3,1,2,0.66,0.6212,0.69,0.0896,248,257.1125
2,1,5,13,0,3,1,2,0.66,0.6212,0.74,0.1642,270,245.85
2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,248,251.6
2,1,5,15,0,3,1,2,0.7,0.6515,0.61,0.0,257,249.35
2,1,5,16,0,3,1,3,0.7,0.6515,0.61,0.0896,278,297.15
2,1,5,17,0,3,1,3,0.64,0.6061,0.69,0.1045,285,735.4
2,1,5,18,0,3,1,3,0.64,0.6061,0.69,0.1045,327,749.9625
2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,376,454.7
2,1,5,20,0,3,1,2,0.62,0.5758,0.83,0.0896,295,314.1
2,1,5,21,0,3,1,2,0.62,0.5758,0.83,0.0,245,263.85
2,1,5,22,0,3,1,2,0.62,0.5758,0.83,0.1642,159,198.1
2,1,5,23,0,3,1,1,0.6,0.5606,0.83,0.1343,106,90.4375
2,1,5,0,0,4,1,1,0.6,0.5606,0.83,0.0896,56,39.475
2,1,5,1,0,4,1,1,0.6,0.5455,0.88,0.0896,30,17.85
2,1,5,2,0,4,1,1,0.6,0.5455,0.88,0.0,16,12.3125
2,1,5,3,0,4,1,2,0.6,0.5455,0.88,0.1045,4,4.5375
2,1,5,4,0,4,1,2,0.6,0.5455,0.88,0.1642,5,4.5625
2,1,5,5,0,4,1,2,0.6,0.5455,0.88,0.1642,30,30.25
2,1,5,6,0,4,1,2,0.6,0.5455,0.88,0.1642,156,118.225
2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,415,364.675
2,1,5,8,0,4,1,1,0.62,0.5909,0.73,0.1343,692,640.625
2,1,5,9,0,4,1,1,0.62,0.5909,0.73,0.1642,301,338.8875
2,1,5,10,0,4,1,1,0.64,0.6061,0.65,0.1343,185,185.1625
2,1,5,11,0,4,1,1,0.66,0.6212,0.65,0.1343,221,219.4375
2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,289,257.2875
2,1,5,13,0,4,1,1,0.72,0.6667,0.54,0.1642,302,249.7875
2,1,5,14,0,4,1,1,0.74,0.6818,0.55,0.2239,252,245.8125
2,1,5,15,0,4,1,1,0.74,0.6818,0.55,0.2537,291,244.625
2,1,5,16,0,4,1,1,0.74,0.6818,0.55,0.3582,390,399.175
2,1,5,17,0,4,1,1,0.74,0.6818,0.55,0.2836,798,766.475
2,1,5,18,0,4,1,1,0.72,0.6667,0.54,0.3284,752,750.3375
2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,492,500.6125
2,1,5,20,0,4,1,2,0.66,0.6212,0.69,0.2836,398,350.95
2,1,5,21,0,4,1,3,0.64,0.5909,0.78,0.1642,285,246.15
2,1,5,22,0,4,1,2,0.64,0.5909,0.78,0.1045,243,194.5
2,1,5,23,0,4,1,2,0.64,0.5909,0.78,0.1343,167,112.9875
2,1,5,0,0,5,1,1,0.62,0.5758,0.83,0.1343,73,56.525
2,1,5,1,0,5,1,1,0.62,0.5758,0.83,0.0896,42,31.575
2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,23,17.45
2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,14,6.7375
2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,9,6.5625
2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,30,29.15
2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,113,110.5
2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,359,345.5
2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,583,632.5
2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,340,347.0375
2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,232,324.125
2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,283,334.5
2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,321,397.3375
2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,333,414.5125
2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,367,422.125
2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,466,420.925
2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,584,541.8125
2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,653,794.375
2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,522,809.7875
2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,404,543.5125
2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,350,376.0
2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,255,269.8125
2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,212,198.4875
2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,166,157.6375
2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,116,119.3625
2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,82,92.825
2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,64,57.075
2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,31,25.4625
2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,2,10.825
2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,10,9.0125
2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,31,29.9375
2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,54,143.5375
2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,141,221.9375
2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,289,303.875
2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,437,440.75
2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,520,555.2625
2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,529,576.8
2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,539,583.5125
2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,564,575.7125
2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,513,573.5125
2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,504,571.0
2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,462,620.6875
2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,415,555.8125
2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,373,447.75
2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,255,336.0375
2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,251,243.6625
2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,204,210.15
2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,150,163.4875
2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,137,125.725
2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,78,90.225
2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,61,71.2125
2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,36,36.9375
2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,11,9.5375
2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,7,11.2125
2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,22,28.6875
2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,52,120.8
2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,151,194.025
2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,270,273.275
2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,424,449.8625
2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,519,540.2625
2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,570,558.1125
2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,498,576.1125
2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,547,564.6875
2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,535,567.4125
2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,501,535.0375
2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,522,631.2875
2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,518,575.575
2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,442,400.575
2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,392,304.875
2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,143,181.8
2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,59,114.275
2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,96,63.95
2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,65,109.2
2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,59,67.0375
2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,48,40.2375
2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,18,25.55
2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,6,13.2625
2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,9,23.5125
2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,20,78.2625
2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,67,274.4125
2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,155,309.4375
2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,263,303.1
2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,364,301.6375
2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,476,302.3125
2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,525,281.15
2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,556,273.7375
2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,465,275.6625
2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,460,279.475
2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,501,441.3625
2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,405,658.9
2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,383,636.1625
2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,395,463.5125
2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,317,337.075
2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,247,275.525
2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,157,186.8875
2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,82,102.6125
2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,45,32.8
2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,14,16.525
2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,8,10.35
2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,3,5.7125
2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,5,5.0625
2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,33,28.6375
2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,154,124.425
2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,450,337.2125
2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,634,626.5125
2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,257,349.15
2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,183,186.225
2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,197,226.4125
2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,237,251.625
2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,239,242.1625
2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,238,235.375
2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,256,250.575
2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,393,370.3125
2,1,5,17,0,2,1,1,0.82,0.7576,0.46,0.4179,781,719.0875
2,1,5,18,0,2,1,1,0.8,0.7424,0.49,0.4925,710,700.9125
2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,526,488.7
2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,204,266.1875
2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,71,145.175
2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,55,159.1125
2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,50,39.5625
2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,36,29.7125
2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,4,11.7
2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,5,7.7125
2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,5,3.925
2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,6,4.925
2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,41,28.1375
2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,144,123.8625
2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,483,294.4
2,1,5,8,0,3,1,2,0.6,0.5909,0.73,0.1642,671,637.475
2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,305,348.075
2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,177,184.5375
2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,208,212.275
2,1,5,12,0,3,1,1,0.7,0.6515,0.54,0.0,253,253.6625
2,1,5,13,0,3,1,1,0.7,0.6515,0.51,0.0,289,251.475
2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,252,247.7875
2,1,5,15,0,3,1,1,0.72,0.6667,0.51,0.1343,275,250.0625
2,1,5,16,0,3,1,1,0.72,0.6667,0.51,0.1642,398,393.1
2,1,5,17,0,3,1,1,0.74,0.6667,0.48,0.0896,839,741.6625
2,1,5,18,0,3,1,1,0.74,0.6667,0.48,0.1642,796,770.4125
2,1,5,19,0,3,1,1,0.72,0.6667,0.54,0.1642,556,512.0125
2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,431,322.8
2,1,5,21,0,3,1,1,0.68,0.6364,0.57,0.1045,304,265.9625
2,1,5,22,0,3,1,1,0.66,0.6212,0.69,0.1045,217,194.9625
2,1,5,23,0,3,1,1,0.66,0.6212,0.65,0.1045,160,93.9625
2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,61,45.4125
2,1,5,1,0,4,1,1,0.64,0.6061,0.69,0.0896,26,20.4125
2,1,5,2,0,4,1,1,0.64,0.6061,0.65,0.0896,14,9.2375
2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,8,5.9875
2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0.0,8,5.4375
2,1,5,5,0,4,1,1,0.62,0.6061,0.69,0.2537,33,28.6125
2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,178,122.85
2,1,5,7,0,4,1,1,0.6,0.6061,0.64,0.2836,507,367.0875
2,1,5,8,0,4,1,1,0.62,0.6212,0.57,0.2537,693,643.75
2,1,5,9,0,4,1,1,0.66,0.6212,0.47,0.2537,311,341.6
2,1,5,10,0,4,1,1,0.7,0.6364,0.39,0.3881,220,201.25
2,1,5,11,0,4,1,1,0.72,0.6515,0.37,0.2836,218,229.0
2,1,5,12,0,4,1,1,0.72,0.6515,0.37,0.194,292,250.1
2,1,5,13,0,4,1,1,0.74,0.6515,0.35,0.1343,293,245.275
2,1,5,14,0,4,1,1,0.76,0.6667,0.31,0.194,254,253.325
2,1,5,15,0,4,1,1,0.76,0.6667,0.33,0.2985,290,249.1875
2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,487,394.7875
2,1,5,17,0,4,1,1,0.76,0.6667,0.31,0.1642,827,779.075
